pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"reactome_ABC transporter disorders"	0.614666148909645	0.834467651526068	-0.235240679745969	-0.914119541178057	30074	54	PSMD3 PSMC5 PSMC4 PSMD1 PSMC6 PSMD4 RNF5 PSMB9 PSMB8 PSMA5 PSMA4 PSMD10 PSMD13 PSME3 VCP PSMB5
"reactome_ABC-family proteins mediated transport"	0.241768081729008	0.586465995627281	-0.278100493871033	-1.12998518865363	11879	67	EIF2S2 PSMD3 PSMC5 PSMC4 EIF2S1 PSMD1 PSMC6 PSMD4 RNF5 PSMB9 PSMB8 PSMA5 ABCC3 PSMA4 PSMD10 EIF2S3 PSMD13 PSME3 ABCB7 VCP PSMB5 PSMD2 ABCD1 ABCA7
"reactome_APC-Cdc20 mediated degradation of Nek2A"	0.774665466301101	0.911882697264185	-0.261283803868674	-0.780481934080825	37860	18	CDC16 BUB3 ANAPC5 ANAPC16 ANAPC7 ANAPC4 CDC26 UBB UBC
"reactome_APC/C-mediated degradation of cell cycle proteins"	0.883223115271136	0.946918605911897	-0.191214214428004	-0.770346768696951	43405	64	PSMD3 PSMC5 PSMC4 CDC16 PSMD1 BUB3 PSMC6 PSMD4 ANAPC5 PSMB9 PSMB8 PSMA5 PSMA4 PSMD10 ANAPC16 ANAPC7 PSMD13
"reactome_APC/C:Cdc20 mediated degradation of Cyclin B"	0.932061709930546	0.969499992672573	-0.21535933275062	-0.633387144856059	45492	17	CDC16 ANAPC5 ANAPC16 ANAPC7 ANAPC4 CDC26 UBB UBC
"reactome_APC/C:Cdc20 mediated degradation of Securin"	0.667716503433982	0.861840665467386	-0.224593093732332	-0.889425505065789	32860	59	PSMD3 PSMC5 PSMC4 CDC16 PSMD1 PSMC6 PSMD4 ANAPC5 PSMB9 PSMB8 PSMA5 PSMA4 PSMD10 ANAPC16 ANAPC7 PSMD13 PSME3 PSMB5 PSMD2 ANAPC4
"reactome_APC/C:Cdc20 mediated degradation of mitotic proteins"	0.548727952531903	0.802842750858394	-0.239049044463623	-0.950124432918579	27003	60	PSMD3 PSMC5 PSMC4 CDC16 PSMD1 BUB3 PSMC6 PSMD4 ANAPC5 PSMB9 PSMB8 PSMA5 PSMA4 PSMD10 ANAPC16 ANAPC7 PSMD13 PSME3 PSMB5 PSMD2 ANAPC4
"reactome_APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	0.852556287084451	0.940500055173428	-0.19817608584777	-0.787670754370192	41955	60	PSMD3 PSMC5 PSMC4 CDC16 PSMD1 PSMC6 PSMD4 ANAPC5 PSMB9 PSMB8 PSMA5 PSMA4 PSMD10 ANAPC16 ANAPC7 PSMD13 PSME3 PSMB5 PSMD2 ANAPC4
"reactome_APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	0.432397285325314	0.740391818492759	-0.25511114808608	-1.01028200806921	21279	59	PSMD3 PSMC5 PSMC4 CDC16 PSMD1 BUB3 PSMC6 PSMD4 ANAPC5 PSMB9 PSMB8 PSMA5 PSMA4 PSMD10 ANAPC16 ANAPC7 PSMD13 PSME3 PSMB5 PSMD2 ANAPC4
"reactome_ATF4 activates genes"	0.862155747432172	0.941596504254781	-0.238141008723884	-0.71135199473058	42136	18	NFYC EXOSC1 EXOSC8 EXOSC5 ATF6
